start_date,end_date,status,ip_address,progress,duration_in_seconds,finished,recorded_date,response_id,recipient_last_name,recipient_first_name,recipient_email,external_reference,location_latitude,location_longitude,distribution_channel,user_language,sender,sender_type,sender_id,response,response_action,ended_on,duration,time_run,time_render,time_show,time_end,time_commit,timestamp,time_switch,list,block,phase,item,sensibility,concreteness,type,direction,text,correct_response,correct_response_2,correct,meta_labjs_version,meta_location,meta_user_agent,meta_platform,meta_language,meta_locale,meta_time_zone,meta_timezone_offset,meta_screen_width,meta_screen_height,meta_scroll_width,meta_scroll_height,meta_window_inner_width,meta_window_inner_height,meta_device_pixel_ratio,meta_labjs_build_flavor,meta_labjs_build_commit,consent
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,trial,flow.Sequence,5_7,NA,NA,completion,224.75999999999476,123243,123258.38,123274.24,123499,123503,2020-11-18T12:05:22Z,123524.26,4,2,exp,30,sensible,concrete,transfer,away,You shot Breanna the rubber band.,w,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,fixation_cross,canvas.Screen,5_8_0,end_fixation,keypress(Space),response,110.74000000000524,123503,123507.44,123524.26,123635,123638,2020-11-18T12:05:22Z,123658.02,4,2,exp,27,sensible,concrete,transfer,towards,Chantelle dealt the cards to you.,w,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,sentence_screen,canvas.Screen,5_8_1,s,keypress(s),response,116.97999999999593,123638,123641.7,123658.02,123775,123779,2020-11-18T12:05:23Z,123807.38,4,2,exp,27,sensible,concrete,transfer,towards,Chantelle dealt the cards to you.,w,w,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,trial,flow.Sequence,5_8,NA,NA,completion,250.74000000000524,123503,123507.44,123524.26,123775,123779,2020-11-18T12:05:23Z,123807.38,4,2,exp,27,sensible,concrete,transfer,towards,Chantelle dealt the cards to you.,w,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,fixation_cross,canvas.Screen,5_9_0,end_fixation,keypress(Space),response,247.61999999999534,123779,123790.92,123807.38,124055,124059,2020-11-18T12:05:23Z,124091.58,4,2,exp,105,nonsense,transfer,NA,NA,You sneezed Nora secrets.,s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,sentence_screen,canvas.Screen,5_9_1,s,keypress(s),response,136.41999999999825,124059,124059.84,124091.58,124228,124230,2020-11-18T12:05:23Z,124257.58,4,2,exp,105,nonsense,transfer,NA,NA,You sneezed Nora secrets.,s,s,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,trial,flow.Sequence,5_9,NA,NA,completion,420.61999999999534,123779,123790.92,123807.38,124228,124231,2020-11-18T12:05:23Z,124257.58,4,2,exp,105,nonsense,transfer,NA,NA,You sneezed Nora secrets.,s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,fixation_cross,canvas.Screen,5_10_0,end_fixation,keypress(Space),response,105.41999999999825,124231,124240.92,124257.58,124363,124367,2020-11-18T12:05:23Z,124391.38,4,2,exp,126,nonsense,transfer,NA,NA,You harvested Ameri your idea.,s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,sentence_screen,canvas.Screen,5_10_1,s,keypress(s),response,104.61999999999534,124367,124374.72,124391.38,124496,124498,2020-11-18T12:05:23Z,124524.64,4,2,exp,126,nonsense,transfer,NA,NA,You harvested Ameri your idea.,s,s,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,trial,flow.Sequence,5_10,NA,NA,completion,238.41999999999825,124231,124240.92,124257.58,124496,124499,2020-11-18T12:05:23Z,124524.64,4,2,exp,126,nonsense,transfer,NA,NA,You harvested Ameri your idea.,s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,fixation_cross,canvas.Screen,5_11_0,end_fixation,keypress(Space),response,102.36000000000058,124499,124508,124524.64,124627,124631,2020-11-18T12:05:23Z,124658.08,4,2,exp,29,sensible,concrete,transfer,towards,Nathaniel donated money to you.,w,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,sentence_screen,canvas.Screen,5_11_1,s,keypress(s),response,64.91999999999825,124631,124641.34,124658.08,124723,124727,2020-11-18T12:05:24Z,124757.6,4,2,exp,29,sensible,concrete,transfer,towards,Nathaniel donated money to you.,w,w,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,trial,flow.Sequence,5_11,NA,NA,completion,198.36000000000058,124499,124508,124524.64,124723,124727,2020-11-18T12:05:24Z,124757.6,4,2,exp,29,sensible,concrete,transfer,towards,Nathaniel donated money to you.,w,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,fixation_cross,canvas.Screen,5_12_0,end_fixation,keypress(Space),response,65.39999999999418,124728,124740.86,124757.6,124823,124826,2020-11-18T12:05:24Z,124858.14,4,2,exp,92,nonsense,transfer,NA,NA,You heated Sarah the blame.,s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,sentence_screen,canvas.Screen,5_12_1,s,keypress(s),response,68.86000000000058,124826,124841.56,124858.14,124927,124931,2020-11-18T12:05:24Z,124957.54,4,2,exp,92,nonsense,transfer,NA,NA,You heated Sarah the blame.,s,s,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,trial,flow.Sequence,5_12,NA,NA,completion,169.39999999999418,124728,124740.86,124757.6,124927,124931,2020-11-18T12:05:24Z,124957.54,4,2,exp,92,nonsense,transfer,NA,NA,You heated Sarah the blame.,s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,fixation_cross,canvas.Screen,5_13_0,end_fixation,keypress(Space),response,90.4600000000064,124931,124940.78,124957.54,125048,125050,2020-11-18T12:05:24Z,125074.16,4,2,exp,96,nonsense,transfer,NA,NA,You blew a car to Breanna.,s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,sentence_screen,canvas.Screen,5_13_1,w,keypress(w),response,60.83999999999651,125051,125057.96,125074.16,125135,125138,2020-11-18T12:05:24Z,125157.54,4,2,exp,96,nonsense,transfer,NA,NA,You blew a car to Breanna.,s,s,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,trial,flow.Sequence,5_13,NA,NA,completion,177.4600000000064,124931,124940.78,124957.54,125135,125139,2020-11-18T12:05:24Z,125157.54,4,2,exp,96,nonsense,transfer,NA,NA,You blew a car to Breanna.,s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,fixation_cross,canvas.Screen,5_14_0,end_fixation,keypress(Space),response,81.4600000000064,125139,125140.6,125157.54,125239,125242,2020-11-18T12:05:24Z,125274.08,4,2,exp,51,sensible,abstract,no_transfer,NA,You and Christopher discussed some writing tips.,w,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,sentence_screen,canvas.Screen,5_14_1,w,keypress(w),response,56.919999999998254,125243,125258.06,125274.08,125331,125334,2020-11-18T12:05:24Z,125358.26,4,2,exp,51,sensible,abstract,no_transfer,NA,You and Christopher discussed some writing tips.,w,w,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,trial,flow.Sequence,5_14,NA,NA,completion,173.4600000000064,125139,125140.6,125157.54,125331,125334,2020-11-18T12:05:24Z,125358.26,4,2,exp,51,sensible,abstract,no_transfer,NA,You and Christopher discussed some writing tips.,w,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,fixation_cross,canvas.Screen,5_15_0,end_fixation,keypress(Space),response,88.74000000000524,125334,125340.62,125358.26,125447,125450,2020-11-18T12:05:24Z,125474.08,4,2,exp,23,sensible,concrete,transfer,towards,Shenandoah kicked you the soccer ball.,w,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,sentence_screen,canvas.Screen,5_15_1,s,keypress(s),response,88.91999999999825,125450,125457.54,125474.08,125563,125566,2020-11-18T12:05:24Z,125591.46,4,2,exp,23,sensible,concrete,transfer,towards,Shenandoah kicked you the soccer ball.,w,w,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,trial,flow.Sequence,5_15,NA,NA,completion,204.74000000000524,125334,125340.62,125358.26,125563,125567,2020-11-18T12:05:24Z,125591.46,4,2,exp,23,sensible,concrete,transfer,towards,Shenandoah kicked you the soccer ball.,w,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,fixation_cross,canvas.Screen,5_16_0,end_fixation,keypress(Space),response,43.5399999999936,125567,125574.9,125591.46,125635,125639,2020-11-18T12:05:24Z,125657.66,4,2,exp,140,nonsense,transfer,NA,NA,You sang the computer with Wyatt.,s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,sentence_screen,canvas.Screen,5_16_1,w,keypress(w),response,114.33999999999651,125639,125641.56,125657.66,125772,125774,2020-11-18T12:05:25Z,125791.34,4,2,exp,140,nonsense,transfer,NA,NA,You sang the computer with Wyatt.,s,s,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,trial,flow.Sequence,5_16,NA,NA,completion,180.5399999999936,125567,125574.9,125591.46,125772,125774,2020-11-18T12:05:25Z,125791.34,4,2,exp,140,nonsense,transfer,NA,NA,You sang the computer with Wyatt.,s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,fixation_cross,canvas.Screen,5_17_0,end_fixation,keypress(Space),response,103.66000000000349,125774,125774.66,125791.34,125895,125898,2020-11-18T12:05:25Z,125924.9,4,2,exp,101,nonsense,transfer,NA,NA,Jessica smiled the key to you.,s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,sentence_screen,canvas.Screen,5_17_1,s,keypress(s),response,242.10000000000582,125898,125908.22,125924.9,126167,126170,2020-11-18T12:05:25Z,126208.02,4,2,exp,101,nonsense,transfer,NA,NA,Jessica smiled the key to you.,s,s,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,trial,flow.Sequence,5_17,NA,NA,completion,375.6600000000035,125774,125774.66,125791.34,126167,126172,2020-11-18T12:05:25Z,126208.02,4,2,exp,101,nonsense,transfer,NA,NA,Jessica smiled the key to you.,s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,fixation_cross,canvas.Screen,5_18_0,end_fixation,keypress(Space),response,NA,126172,NA,NA,126179,126182,2020-11-18T12:05:25Z,126208.02,4,2,exp,90,nonsense,transfer,NA,NA,You perfumed Jose accolades.,s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,sentence_screen,canvas.Screen,5_18_1,w,keypress(w),response,254.97999999999593,126182,126173.3,126208.02,126463,126466,2020-11-18T12:05:25Z,126491.56,4,2,exp,90,nonsense,transfer,NA,NA,You perfumed Jose accolades.,s,s,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,trial,flow.Sequence,5_18,NA,NA,completion,254.97999999999593,126172,126173.3,126208.02,126463,126466,2020-11-18T12:05:25Z,126491.56,4,2,exp,90,nonsense,transfer,NA,NA,You perfumed Jose accolades.,s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,fixation_cross,canvas.Screen,5_19_0,end_fixation,keypress(Space),response,79.44000000000233,126466,126474.04,126491.56,126571,126574,2020-11-18T12:05:25Z,126607.44,4,2,exp,6,sensible,abstract,transfer,away,You gave Naren some writing tips.,w,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,sentence_screen,canvas.Screen,5_19_1,s,keypress(s),response,95.55999999999767,126574,126591.42,126607.44,126703,126706,2020-11-18T12:05:26Z,126724.68,4,2,exp,6,sensible,abstract,transfer,away,You gave Naren some writing tips.,w,w,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,trial,flow.Sequence,5_19,NA,NA,completion,211.44000000000233,126466,126474.04,126491.56,126703,126707,2020-11-18T12:05:26Z,126724.68,4,2,exp,6,sensible,abstract,transfer,away,You gave Naren some writing tips.,w,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,fixation_cross,canvas.Screen,5_20_0,end_fixation,keypress(Space),response,103.32000000000698,126707,126708.02,126724.68,126828,126830,2020-11-18T12:05:26Z,126857.66,4,2,exp,26,sensible,concrete,transfer,away,You handed Marcus the notebook.,w,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,sentence_screen,canvas.Screen,5_20_1,w,keypress(w),response,125.33999999999651,126830,126841.4,126857.66,126983,126986,2020-11-18T12:05:26Z,127007.4,4,2,exp,26,sensible,concrete,transfer,away,You handed Marcus the notebook.,w,w,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,trial,flow.Sequence,5_20,NA,NA,completion,258.320000000007,126707,126708.02,126724.68,126983,126986,2020-11-18T12:05:26Z,127007.4,4,2,exp,26,sensible,concrete,transfer,away,You handed Marcus the notebook.,w,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,fixation_cross,canvas.Screen,5_21_0,end_fixation,keypress(Space),response,75.60000000000582,126986,126990.7,127007.4,127083,127086,2020-11-18T12:05:26Z,127108.26,4,2,exp,52,sensible,abstract,no_transfer,NA,You discussed shooting rubber bands with Jesse.,w,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,sentence_screen,canvas.Screen,5_21_1,w,keypress(w),response,70.74000000000524,127086,127091.58,127108.26,127179,127183,2020-11-18T12:05:26Z,127207.34,4,2,exp,52,sensible,abstract,no_transfer,NA,You discussed shooting rubber bands with Jesse.,w,w,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,trial,flow.Sequence,5_21,NA,NA,completion,171.60000000000582,126986,126990.7,127007.4,127179,127183,2020-11-18T12:05:26Z,127207.34,4,2,exp,52,sensible,abstract,no_transfer,NA,You discussed shooting rubber bands with Jesse.,w,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,fixation_cross,canvas.Screen,5_22_0,end_fixation,keypress(Space),response,67.66000000000349,127183,127191.38,127207.34,127275,127278,2020-11-18T12:05:26Z,127307.5,4,2,exp,99,nonsense,transfer,NA,NA,Nicole washed you the thought.,s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,sentence_screen,canvas.Screen,5_22_1,w,keypress(w),response,91.5,127278,127290.76,127307.5,127399,127403,2020-11-18T12:05:26Z,127424.16,4,2,exp,99,nonsense,transfer,NA,NA,Nicole washed you the thought.,s,s,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
